group_id,group_number,semester,seats,professor_id,course_id
2798,1,2022-2,29,15,38
943,3,2019-1,39,16,13
5496,1,2017-1,45,17,74
728,1,2020-1,45,18,10
2273,1,2013-2,35,19,31
5161,2,2011-1,23,20,70
4286,3,2021-1,22,21,58
1460,3,2013-2,46,22,20
2804,1,2008-2,44,23,39
1395,2,2016-1,27,24,19
2583,1,2022-2,21,25,35
5621,1,2011-1,20,26,76
88,1,2008-2,27,27,2
2637,1,2019-2,21,28,36
1789,1,2019-2,20,29,24
758,1,2012-2,23,30,11
1869,2,2020-2,24,1,25
3427,2,2015-2,36,2,47
3376,1,2021-2,32,3,46
3391,3,2009-1,39,4,47
1303,1,2013-1,30,5,18
2575,1,2020-2,31,6,35
740,1,2008-1,49,7,11
3873,3,2013-1,44,8,53
185,1,2014-1,34,9,3
5573,3,2015-2,37,10,75
4455,1,2021-2,21,11,60
5446,1,2008-1,50,12,74
526,2,2008-1,42,13,8
3946,2,2011-2,33,14,54
791,3,2018-2,27,15,11
1107,1,2022-1,28,16,15
2997,1,2015-2,37,17,41
4696,3,2009-1,26,18,64
4169,4,2012-1,46,19,57
3176,2,2022-2,35,20,43
701,2,2013-2,45,21,10
3506,1,2015-2,38,22,48
2170,1,2022-1,45,23,29
4541,2,2009-1,31,24,62
2962,2,2022-1,33,25,40
4426,1,2016-2,43,26,60
2355,1,2015-2,46,27,32
3980,2,2018-1,36,28,54
2057,4,2013-1,39,29,28
5099,2,2013-2,28,30,69
3474,1,2010-1,50,1,48
89,2,2008-2,28,2,2
833,1,2012-2,33,3,12
5130,3,2019-1,46,4,69
3750,3,2018-2,37,5,51
1775,1,2017-1,23,6,24
180,1,2012-1,43,7,3
216,2,2021-2,33,8,3
2556,2,2016-2,30,9,35
1607,3,2012-1,29,10,22
3269,2,2012-2,24,11,45
2224,4,2018-1,30,12,30
717,1,2017-2,24,13,10
4978,2,2021-1,33,14,67
4223,2,2009-1,35,15,58
776,2,2015-2,45,16,11
2468,4,2012-1,20,17,34
1272,1,2022-2,41,18,17
787,1,2018-1,48,19,11
707,2,2014-2,30,20,10
5109,1,2015-1,33,21,69
288,3,2020-1,35,22,4
1153,1,2015-1,48,23,16
1033,3,2022-2,42,24,14
5670,2,2021-2,39,25,76
1119,4,2008-2,41,26,16
2496,3,2018-2,21,27,34
1120,1,2009-1,20,28,16
885,1,2008-1,35,29,13
3983,3,2018-2,50,30,54
1094,1,2019-2,48,1,15
2689,2,2016-1,47,2,37
2031,4,2022-2,49,3,27
3608,1,2021-1,44,4,49
2586,1,2008-2,35,5,36
5657,3,2018-1,46,6,76
563,4,2016-1,29,7,8
4331,3,2014-1,44,8,59
5734,3,2018-2,38,9,77
5380,1,2010-1,30,10,73
2883,2,2009-1,46,11,40
655,4,2019-2,32,12,9
5222,2,2008-1,37,13,71
3028,2,2021-2,37,14,41
4651,2,2014-1,36,15,63
326,1,2013-2,44,16,5
3061,1,2013-1,46,17,42
644,2,2017-1,38,18,9
677,2,2009-1,31,19,10
3461,3,2022-1,41,20,47
428,2,2017-2,28,21,6
5409,2,2015-2,33,22,73
1503,4,2022-1,37,23,20
5347,1,2015-2,48,24,72
995,4,2015-2,41,25,14
1358,2,2010-1,36,26,19
3580,1,2015-1,29,27,49
336,3,2014-2,22,28,5
3330,1,2011-2,43,29,46
144,4,2019-2,27,30,2
2409,2,2015-1,45,1,33
1032,2,2022-2,45,2,14
3205,4,2014-1,21,3,44
3423,3,2014-2,22,4,47
1829,1,2012-2,26,5,25
3530,1,2020-2,44,6,48
4994,2,2009-2,40,7,68
1325,1,2018-1,50,8,18
1164,3,2017-1,45,9,16
1116,1,2008-2,38,10,16
725,2,2019-2,24,11,10
3364,4,2018-1,24,12,46
5495,4,2016-2,27,13,74
3531,2,2020-2,34,14,48
3973,3,2016-2,44,15,54
3354,1,2016-1,23,16,46
665,2,2021-2,35,17,9
1642,3,2018-2,35,18,22
1848,1,2016-2,25,19,25
3814,1,2016-2,39,20,52
228,2,2008-2,41,21,4
944,1,2019-2,24,22,13
608,1,2011-1,22,23,9
4699,3,2009-2,27,24,64
1363,3,2011-1,20,25,19
1659,1,2008-1,45,26,23
4417,3,2014-1,38,27,60
2158,3,2020-1,36,28,29
2956,1,2020-2,33,29,40
318,1,2011-2,23,30,5
3900,1,2018-1,30,1,53
478,1,2011-2,24,2,7
3424,4,2014-2,35,3,47
1293,4,2011-1,47,4,18
3543,2,2022-2,46,5,48
2314,3,2021-2,35,6,31
931,1,2017-2,41,7,13
4790,1,2011-2,29,8,65
1815,1,2009-2,40,9,25
4275,3,2019-1,45,10,58
427,1,2017-2,41,11,6
2264,2,2011-1,40,12,31
5490,1,2016-1,46,13,74
1993,3,2015-1,26,14,27
978,2,2012-1,25,15,14
4296,1,2008-1,47,16,59
5139,2,2021-1,27,17,69
2237,1,2021-1,26,18,30
1541,3,2014-1,20,19,21
5415,4,2016-2,49,20,73
3637,3,2012-1,40,21,50
962,2,2008-1,30,22,14
4222,1,2009-1,29,23,58
309,1,2009-2,28,24,5
2117,1,2011-2,36,25,29
5302,3,2022-1,27,26,71
2650,2,2022-2,41,27,36
4736,2,2016-1,41,28,64
469,2,2009-2,40,29,7
3072,2,2015-2,22,30,42
4175,1,2013-2,35,1,57
2262,4,2010-2,32,2,31
3257,2,2010-1,22,3,45
261,2,2016-1,50,4,4
2991,3,2013-2,33,5,41
3073,3,2015-2,20,6,42
4248,4,2013-1,47,7,58
3560,1,2011-1,21,8,49
3864,3,2011-2,40,9,53
122,2,2015-1,23,10,2
4384,2,2009-1,30,11,60
5096,3,2013-1,27,12,69
2190,3,2010-1,45,13,30
3064,3,2013-2,36,14,42
4867,3,2012-2,24,15,66
5212,2,2020-2,20,16,70
5728,2,2017-2,20,17,77
5249,2,2013-1,29,18,71
2035,2,2008-2,27,19,28
293,3,2021-1,24,20,4
40,1,2014-2,43,21,1
2821,2,2012-2,49,22,39
3316,1,2008-2,23,23,46
4964,2,2018-1,32,24,67
1906,2,2014-1,40,25,26
1355,3,2009-1,31,26,19
2453,1,2010-1,36,27,34
1636,1,2018-1,34,28,22
2688,1,2016-1,45,29,37
2357,3,2015-2,40,30,32
4856,2,2010-1,34,1,66
2201,1,2013-1,22,2,30
3545,4,2022-2,33,3,48
390,1,2010-2,40,4,6
1388,2,2014-2,47,5,19
2664,2,2011-1,34,6,37
2335,3,2011-2,28,7,32
44,1,2015-2,28,8,1
5073,3,2009-1,27,9,69
3614,1,2008-1,35,10,50
3267,3,2012-1,32,11,45
4178,1,2014-1,39,12,57
5074,1,2009-2,28,13,69
5088,2,2012-1,30,14,69
5188,1,2016-2,39,15,70
3959,1,2014-1,35,16,54
5054,3,2020-2,49,17,68
5180,1,2015-1,39,18,70
119,1,2014-2,23,19,2
3101,1,2022-2,49,20,42
5229,3,2009-1,35,21,71
3197,1,2012-1,41,22,44
5613,1,2008-1,35,23,76
2585,1,2008-1,41,24,36
2864,1,2020-1,46,25,39
2677,2,2013-2,48,26,37
4282,2,2020-2,23,27,58
524,1,2022-2,23,28,7
36,2,2013-2,38,29,1
5,1,2008-2,34,30,1
3095,1,2021-1,39,1,42
965,1,2009-1,30,2,14
1066,1,2014-2,48,3,15
1051,1,2011-2,46,4,15
4842,1,2022-2,24,5,65
5563,4,2014-1,48,6,75
4095,1,2013-1,20,7,56
5251,1,2013-2,46,8,71
3639,1,2012-2,24,9,50
936,2,2018-1,37,10,13
1962,1,2010-1,50,11,27
5027,2,2016-2,40,12,68
1603,2,2011-2,40,13,22
1691,2,2014-2,31,14,23
4756,3,2018-2,35,15,64
1091,4,2018-2,40,16,15
4821,4,2018-1,30,17,65
2886,2,2009-2,20,18,40
1339,1,2021-1,26,19,18
582,1,2021-1,50,20,8
5605,2,2021-1,45,21,75
4125,4,2018-1,35,22,56
3523,1,2019-2,32,23,48
726,3,2019-2,33,24,10
1301,2,2012-2,41,25,18
4881,4,2015-2,47,26,66
2880,1,2008-1,39,27,40
5025,4,2016-1,37,28,68
1791,2,2020-1,39,29,24
1296,3,2011-2,26,30,18
15,2,2010-2,36,1,1
3105,3,2008-1,25,2,43
2447,3,2008-1,21,3,34
982,1,2013-1,28,4,14
4836,1,2021-1,25,5,65
4049,3,2017-2,25,6,55
3341,1,2013-2,47,7,46
544,3,2012-2,21,8,8
2051,2,2012-2,48,9,28
387,1,2009-2,22,10,6
2050,1,2012-2,31,11,28
28,1,2012-2,27,12,1
2244,2,2022-2,40,13,30
775,1,2015-2,35,14,11
3128,4,2012-2,20,15,43
1302,3,2012-2,43,16,18
3734,1,2015-1,21,17,51
1932,2,2020-1,29,18,26
5577,4,2016-1,47,19,75
2829,1,2014-1,39,20,39
2010,3,2018-2,35,21,27
3556,3,2010-1,23,22,49
386,2,2009-1,20,23,6
4001,1,2022-1,46,24,54
3216,3,2016-2,31,25,44
4115,1,2017-1,32,26,56
204,1,2018-1,32,27,3
1202,4,2010-1,28,28,17
5256,2,2014-1,43,29,71
1608,1,2012-2,46,30,22
340,1,2015-2,24,1,5
4243,3,2012-2,20,2,58
2124,2,2013-2,23,3,29
638,3,2016-1,33,4,9
5498,2,2017-2,50,5,74
2157,2,2020-1,27,6,29
3502,3,2014-2,48,7,48
13,1,2010-1,39,8,1
3911,1,2020-2,41,9,53
4936,1,2012-1,30,10,67
2564,2,2018-1,35,11,35
1880,2,2008-2,24,12,26
551,2,2014-1,40,13,8
1486,1,2019-2,48,14,20
1997,2,2016-1,20,15,27
4829,3,2019-2,33,16,65
5659,1,2019-1,42,17,76
1244,2,2018-1,43,18,17
960,2,2022-2,20,19,13
743,1,2008-2,34,20,11
509,1,2019-1,34,21,7
5474,3,2013-1,35,22,74
5034,1,2017-2,35,23,68
4602,3,2020-2,40,24,62
4135,1,2020-2,45,25,56
2049,3,2012-1,23,26,28
2322,1,2009-1,44,27,32
842,1,2014-2,23,28,12
1793,4,2020-1,41,29,24
421,1,2016-2,30,30,6
2235,2,2020-2,29,1,30
1548,2,2015-2,31,2,21
1619,2,2015-1,36,3,22
3277,1,2014-2,50,4,45
1801,2,2021-2,29,5,24
3681,1,2020-1,42,6,50
1215,1,2013-1,27,7,17
4251,1,2014-1,49,8,58
4910,2,2022-1,29,9,66
5149,2,2008-1,22,10,70
2415,4,2015-2,28,11,33
5536,3,2009-2,33,12,75
641,2,2016-2,44,13,9
4236,1,2011-2,21,14,58
3541,3,2022-1,48,15,48
5392,1,2012-2,26,16,73
4279,1,2020-1,49,17,58
4150,4,2008-2,29,18,57
4906,2,2021-2,48,19,66
2926,1,2016-1,32,20,40
4571,1,2015-2,42,21,62
4367,1,2020-2,21,22,59
3816,1,2017-1,20,23,52
3910,4,2020-1,46,24,53
2629,4,2017-1,43,25,36
174,1,2011-1,31,26,3
5716,1,2016-1,26,27,77
3660,1,2016-1,33,28,50
673,1,2008-1,28,29,10
1898,2,2012-1,40,30,26
6,2,2008-2,37,1,1
3665,2,2016-2,38,2,50
2097,2,2022-1,21,3,28
4396,2,2011-1,44,4,60
4808,1,2016-1,40,5,65
1723,2,2021-2,27,6,23
1741,2,2010-1,30,7,24
3091,1,2019-2,41,8,42
1710,3,2018-2,50,9,23
4631,1,2011-1,23,10,63
2752,3,2012-1,23,11,38
4968,1,2019-1,22,12,67
5701,2,2013-1,39,13,77
1694,1,2015-2,39,14,23
4931,1,2011-1,27,15,67
1684,3,2012-2,25,16,23
3625,2,2010-1,24,17,50
5468,1,2012-2,26,18,74
3254,2,2009-2,28,19,45
2055,2,2013-1,37,20,28
348,2,2017-1,44,21,5
1631,3,2016-2,26,22,22
426,4,2017-1,35,23,6
4193,2,2018-1,46,24,57
5111,3,2015-1,21,25,69
5629,3,2012-2,35,26,76
5711,1,2015-1,45,27,77
3075,1,2016-1,40,28,42
870,1,2019-1,30,29,12
477,3,2011-1,42,30,7
4132,2,2020-1,28,1,56
4915,1,2008-1,30,2,67
459,1,2008-1,28,3,7
2830,1,2014-2,39,4,39
512,2,2019-2,20,5,7
1263,3,2021-1,32,6,17
384,3,2008-2,32,7,6
3810,1,2016-1,28,8,52
742,3,2008-1,36,9,11
3480,2,2011-1,39,10,48
1463,1,2015-1,34,11,20
3246,2,2008-1,47,12,45
5488,2,2015-2,50,13,74
4850,1,2009-1,49,14,66
3082,1,2018-1,43,15,42
3878,1,2014-1,33,16,53
4174,1,2013-1,29,17,57
3904,1,2019-1,37,18,53
170,2,2010-1,36,19,3
1860,1,2019-1,34,20,25
1330,1,2019-1,24,21,18
34,4,2013-1,20,22,1
1315,1,2015-1,40,23,18
248,2,2013-1,27,24,4
5650,2,2017-1,44,25,76
78,3,2022-1,30,26,1
172,2,2010-2,43,27,3
1863,3,2019-2,47,28,25
472,1,2010-2,36,29,7
625,3,2013-2,20,30,9
3687,3,2021-1,27,1,50
505,2,2018-1,43,2,7
4909,1,2022-1,20,3,66
255,1,2014-2,33,4,4
1669,1,2010-1,42,5,23
1258,3,2020-1,37,6,17
3138,1,2014-2,27,7,43
4213,1,2022-2,21,8,57
422,2,2016-2,38,9,6
4,4,2008-1,47,10,1
891,1,2009-2,41,11,13
1936,2,2020-2,22,12,26
4777,2,2008-1,42,13,65
4987,1,2008-1,38,14,68
3409,4,2012-1,20,15,47
323,1,2012-2,36,16,5
2085,1,2019-2,27,17,28
4740,3,2016-2,47,18,64
1009,1,2018-2,44,19,14
901,2,2011-2,43,20,13
1744,2,2011-1,42,21,24
1727,2,2022-1,31,22,23
444,1,2020-2,46,23,6
3915,1,2021-1,41,24,53
1748,3,2011-2,38,25,24
2211,1,2015-1,30,26,30
4277,1,2019-2,35,27,58
182,2,2012-2,21,28,3
764,4,2013-1,46,29,11
2763,1,2015-1,21,30,38
1722,1,2021-2,31,1,23
3498,3,2014-1,39,2,48
4879,2,2015-2,49,3,66
3617,2,2008-2,23,4,50
1472,2,2017-1,29,5,20
2272,1,2013-1,23,6,31
5461,2,2011-1,48,7,74
2928,3,2016-1,24,8,40
2895,4,2011-1,32,9,40
1221,3,2013-2,44,10,17
2078,2,2017-2,45,11,28
1464,1,2015-2,48,12,20
1137,1,2011-2,48,13,16
102,2,2010-2,37,14,2
4956,4,2015-2,46,15,67
2685,1,2015-1,28,16,37
753,3,2011-2,35,17,11
4554,2,2011-1,26,18,62
1878,1,2008-1,22,19,26
687,2,2010-2,28,20,10
1854,3,2017-1,32,21,25
2062,2,2014-2,29,22,28
1683,2,2012-2,25,23,23
